video_title,channel,comment_text,author,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"संघ परिवारका सत्ता प्राप्तीका
एक फंडा है,हिंदी-हिंदू-हिंदूस्थान
याने एक भाषा,एक धर्म यही
देशमे राज करेंगे।ये संघवाले
जानते है,की देशमे हिंदी भाषिक
और हिंदू धार्मिक बहुसंख्यक है
तो उन्हे खूष कीया तो आसानीसे
सत्ता मिल सकती है,और ये संघ
परिवारवाले बहुसंख्यकवादी है।",@truptibhale8393,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,This video is bullshit !,@shyamdattani1692,English,"{'compound': -0.6239, 'positive': 0.0, 'negative': 0.506, 'neutral': 0.494, 'sentiment': 'negative'}",All India,-0.6239,negative,0,0.506,0.494
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"*21 February 1952 Language Day*  ----  Pakistan  dismembered  due  to  Bengali-Urdu  language  dispute.
Fina||y,  0rdu-wa|as  &  Ordu  Cicked-0ut  from  Bang|adesh  in  1971.",,Indonesian,"{'compound': -0.125, 'positive': 0, 'negative': 0.125, 'neutral': 0.875, 'subjectivity': 0.375, 'sentiment': 'negative'}",Unknown Region,-0.125,negative,0,0.125,0.875
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Let's enforce malalayam to every Indian..,@safwanmohammed372,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Jisko jo language comfortable lagta hey woh bolo.,@imamhasan3018,English,"{'compound': 0.5106, 'positive': 0.32, 'negative': 0.0, 'neutral': 0.68, 'sentiment': 'positive'}",All India,0.5106,positive,0.32,0,0.68
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"North Indians themselves consider hindi the language of poor people, then how can they expect others to learn",@murlidharpatil5153,English,"{'compound': -0.4767, 'positive': 0.0, 'negative': 0.154, 'neutral': 0.846, 'sentiment': 'negative'}",All India,-0.4767,negative,0,0.154,0.846
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Marna galat hi he ..par Marathi nhi bolne pe nhi Mar rahe he , Marathi language ki disrespect pe mar rahe he  sab hindi bhashik ya jo other state se ghumne aate he unko koyi kuch nhi bol raha he hindi media galat dikha rahi he",@Nileshbagwe,Indonesian,"{'compound': -0.125, 'positive': 0, 'negative': 0.125, 'neutral': 0.875, 'subjectivity': 0.375, 'sentiment': 'negative'}",Unknown Region,-0.125,negative,0,0.125,0.875
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,In logo me itni takat hai to ambani ko bol kar dikhao,@vanditrajamin3122,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Noobs and Prakash raj thinking that North Indians only know Hindi, Visit the Northern states once and then dare to speak of ur native language. Hindi is our common language we have so that no one faces racism like u noobs want to spread that also in Country like India. Only in UP itself you will find 6-7 different languages, Punjab has Punjabi, Rajasthan has 5-6 different languages, etc,etc,etc all northern states have atleast 5-6 different langauges dude. We have the courtesy to use Hindi as common language. What is the common language Southern states know?? Can a Kannadiga talk with Marathi without English or Hindi. Can a Tamilian talk with Kannadiga without English ?? Just right now Marathi people were fighting with Kannadiga on state Border clashes suddenly they joined some states against Hindi imposition , if this is not Politics then what is?",@AkshatSingh0501,English,"{'compound': -0.5004, 'positive': 0.055, 'negative': 0.062, 'neutral': 0.883, 'sentiment': 'negative'}",All India,-0.5004,negative,0.055,0.062,0.883
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Agr hindi itna hi kharab hai to hindi video kyu bana rahe ho apne language video banao aur dekho faida sab hindi ka utha raha hai lekin piche bakwas kr raha hai hindi jaruri nhi hai is liye india itna piche hai kabhi bhi ek sath hua hi nhi hai baki country me apne language ko ijjat se dekha jata hai jaise china , USA , Russia, lekin india me log ajib hote ja rahe hai english humara language nhi hai hindi humara country ka language hai jo sabko ek sath jod sakta hai lekin sabko apna apna language bolna hai taki dusre country ke logo ko pta chale india ek hai hi nhi",@webseriesreview8386,Hinglish,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,8:19  👍,@sumanpavar1277,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Sir kindly talks about the current SSC exams issue....it is very crucial influencers like you to talk about this issue for the country's future...our teachers are getting beaten up by police and police are calling them terrorists..please make a video on this issue and ask the govt a question..,@snehalkalkhair4014,English,"{'compound': 0.4877, 'positive': 0.107, 'negative': 0.05, 'neutral': 0.843, 'sentiment': 'positive'}",All India,0.4877,positive,0.107,0.05,0.843
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Ur showing half video.. faKe advertisment and news. Fake reporter. Up bihari come to Maharashtra for their earnings and said we build Maharashtra. People go somewhere for their own benefit because they have something from start to give u idiots. People go to America because America have something to offer the world that doesn't mean all people who came from other countries build America,@CharcoalPowder,English,"{'compound': -0.4939, 'positive': 0.042, 'negative': 0.086, 'neutral': 0.873, 'sentiment': 'negative'}",All India,-0.4939,negative,0.042,0.086,0.873
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Meanwhile non hindi speaking states embracing English as their mother tongue👅 😂😂,@shubhampandey9497,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Meanwhile non hindi speaking states embracing English as their mother tongue👅 😂😂,@shubhampandey9497,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Native language + English is enough 💯,@that-cineflix,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"National language 
Hindi❎ Sanskrit ✅",@SoumyaRout-tf1wc,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,dead language⚰⚰⚰,@that-cineflix,English,"{'compound': -0.6486, 'positive': 0.0, 'negative': 0.518, 'neutral': 0.482, 'sentiment': 'negative'}",All India,-0.6486,negative,0,0.518,0.482
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"I have an idea , instead of marpit, boycott these people who don't want to speak marathi . Say go back to your Bimaru state. If someone respect other's culture  welcome them .
Don't be rude , stay polite if you go another's state.",@UtkarshDaivadnya-r1i1z,English,"{'compound': 0.7234, 'positive': 0.156, 'negative': 0.064, 'neutral': 0.78, 'sentiment': 'positive'}",All India,0.7234,positive,0.156,0.064,0.78
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Thank u mister deshbhakt❤❤❤❤❤❤❤❤❤❤,@BabluAnbhule-k5x,English,"{'compound': 0.3612, 'positive': 0.161, 'negative': 0.0, 'neutral': 0.839, 'sentiment': 'positive'}",All India,0.3612,positive,0.161,0,0.839
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,On the spot 👌,@hari_krish55,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Well I reckon if we make english india national language, that's solves everything",@alaxender123,English,"{'compound': 0.4939, 'positive': 0.259, 'negative': 0.0, 'neutral': 0.741, 'sentiment': 'positive'}",All India,0.4939,positive,0.259,0,0.741
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Your point about not imposing Hindi on South Indians is valid. However, when they remove Hindi from billboards, airports, and railway stations, doesn't that affect North Indians who rely on those billboards for help? Does this count as Hindi imposition? I support fighting for one's language, but the hatred some South Indians have for Hindi is evident in their remarks about North Indians consuming gutka and being from ""BIMARU"" states. Why so much hatred? Why do South Indians consider themselves so superior, only to then play the victim card and claim that North Indians are imposing Hindi?",@tezzpratap3003,English,"{'compound': -0.7778, 'positive': 0.116, 'negative': 0.155, 'neutral': 0.729, 'sentiment': 'negative'}",All India,-0.7778,negative,0.116,0.155,0.729
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Against hindi imposition,@Aai_ekvira_,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Then u tell us which language will be a linking language?,@RohiniWalia,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,India should not make the same mistake that pakistan made 73 years ago by trying to force urdu on its bengali population.,@MdMahbubulAlam007,English,"{'compound': -0.34, 'positive': 0.0, 'negative': 0.103, 'neutral': 0.897, 'sentiment': 'negative'}",All India,-0.34,negative,0,0.103,0.897
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Also tamil is from Sanskrit only,@RohiniWalia,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Promotion of hindi is part of out constitution brother,@RohiniWalia,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Hindi hatao Desh bachao,@opboy4705,Swahili,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"I decide my language on my own, you decide your language on your own.",@therenaissanceman441,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,We support/stand with south India's people. Mother tongue ❤ from Bangladesh.,@salmanfarsikazol,English,"{'compound': 0.4019, 'positive': 0.184, 'negative': 0.0, 'neutral': 0.816, 'sentiment': 'positive'}",All India,0.4019,positive,0.184,0,0.816
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,India is like Europe. Go to Germany and impose french on they will rhey tolerate??  No. Same in India as well. That's what unity in diversity is called..,@prajwalkannadiga8737,English,"{'compound': 0.4137, 'positive': 0.15, 'negative': 0.066, 'neutral': 0.784, 'sentiment': 'positive'}",All India,0.4137,positive,0.15,0.066,0.784
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Why no one is questioning Bimaru belt they are getting loads of tax money from developing states. But in Bimaru belt their is no progress. Nane one livable city in Bimaru region,@prajwalkannadiga8737,English,"{'compound': -0.5856, 'positive': 0.0, 'negative': 0.167, 'neutral': 0.833, 'sentiment': 'negative'}",All India,-0.5856,negative,0,0.167,0.833
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Those top 3 states facing language issues are those 3 states contributing everything for india in all the aspects interms of gdp, progress, development etc.. what bimaru states are doing making videos like this😂 instead of their state development and progress😂. Do you know bimari states (hindi speaking states) dragging india down interms of growth..",@prajwalkannadiga8737,English,"{'compound': 0.8885, 'positive': 0.191, 'negative': 0.0, 'neutral': 0.809, 'sentiment': 'positive'}",All India,0.8885,positive,0.191,0,0.809
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,which 3 states,@lateshwarke,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,​@lateshwarke look at what i mentioned,@prajwalkannadiga8737,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,जनसंख्या के आधार पर हिंदी को राष्ट्रभाषा करना है तो फिर राष्ट्रीय पक्षी कौआ होना चाहिए... मोर नही..,@subodhkene3696,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Ek barko sarkar India ko developed country bna degi 
Pr shyad in jese log jo languages ke piche lad rhe hai gunda gardi kr rhe hai vo kbhi INDIA ko developed nation nahi bnne denge",@Krishna-s-h1s,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,UP and Bihar became Cancer for India,@NMJain108,English,"{'compound': -0.6597, 'positive': 0.0, 'negative': 0.423, 'neutral': 0.577, 'sentiment': 'negative'}",All India,-0.6597,negative,0,0.423,0.577
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Entire India is fed up with dirty UP Bihari,@NMJain108,English,"{'compound': -0.4404, 'positive': 0.0, 'negative': 0.266, 'neutral': 0.734, 'sentiment': 'negative'}",All India,-0.4404,negative,0,0.266,0.734
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,01:43,@adityashankar5267,Unknown,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Electron Bihar me aane wale hai jago hindu ab to jago😂... Election udr bhi hai😂,@alluarjunfansclub5183,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,So u think whatever is happening is MH is right ?,@shubhampatel8867,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Yes it is right 👍🏻,@Shubham-ve1jk,English,"{'compound': 0.4019, 'positive': 0.403, 'negative': 0.0, 'neutral': 0.597, 'sentiment': 'positive'}",All India,0.4019,positive,0.403,0,0.597
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Me odisha se hun humare eahan odia bola jata hai lekin hum english and hindi as link language use karte hai. But BJP odisha me ane ke liye Odia asmita muda ko use Kiya our  somehow they succeed also. Now all odisha people understood that there is no need of odia asmita these are only political muda and after the bjp govt. Odisha's people face many changes which cannot be good for our state.,@aaiskitchen4677,Hinglish,"{'compound': -0.1553, 'positive': 0.052, 'negative': 0.072, 'neutral': 0.876, 'sentiment': 'negative'}",All India,-0.1553,negative,0.052,0.072,0.876
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Southern lands must unites against huge uncontrolled North Indian immigration and illegal land laundering activities, abuse to natives",@cacin-i2w,English,"{'compound': -0.8176, 'positive': 0.088, 'negative': 0.375, 'neutral': 0.536, 'sentiment': 'negative'}",All India,-0.8176,negative,0.088,0.375,0.536
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,you from which state,@lateshwarke,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,You north Indian forcing us Marathi peoples to speak in your language because you only know one language which is hindi and lots of north Indian native language are almost died because of hindi which is not even national language.,@technical-kide,English,"{'compound': -0.5118, 'positive': 0.0, 'negative': 0.078, 'neutral': 0.922, 'sentiment': 'negative'}",All India,-0.5118,negative,0,0.078,0.922
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,India is fallen apart. They are going Backward.  Shame on current politicians.,@imamhasan3018,English,"{'compound': -0.6808, 'positive': 0.0, 'negative': 0.359, 'neutral': 0.641, 'sentiment': 'negative'}",All India,-0.6808,negative,0,0.359,0.641
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Internal migration across states in India is a natural part of our country's diversity and economic landscape. People from different regions, including the Hindi-speaking belt, often move to other states for better work opportunities. While this movement helps in economic integration, it can sometimes lead to cultural friction when migrants are unwilling to adapt to the local language, customs, or values.

The concern among native residents arises when it feels like their cultural identity is being overlooked or disrespected. Instead of mutual understanding, tensions can grow if newcomers try to recreate their own regional culture without integrating into the local context. It's important for migrants and locals alike to engage in respectful coexistence.

Ideally, state governments should work toward creating balanced development and employment opportunities across all regions. This would reduce the pressure on people to migrate and help preserve local cultures and languages, while still allowing people to work and live with dignity.

In cases where conflict arises, it’s important to examine the root causes rather than relying solely on media narratives. Emotional or biased reporting can sometimes overshadow the underlying issues, leading to further misunderstanding.

Just as people in the UK or other countries express concerns about preserving their native culture amidst immigration, similar sentiments can exist within Indian states. Recognizing this parallel can help foster empathy and promote better dialogue around internal migration and cultural respect.",@sakshipatil7692,English,"{'compound': 0.9842, 'positive': 0.186, 'negative': 0.059, 'neutral': 0.755, 'sentiment': 'positive'}",All India,0.9842,positive,0.186,0.059,0.755
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Hindi muh chupakar bolna like 😂😂😂,@AshokPawar-qj6yi,English,"{'compound': 0.3612, 'positive': 0.263, 'negative': 0.0, 'neutral': 0.737, 'sentiment': 'positive'}",All India,0.3612,positive,0.263,0,0.737
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Ek baat samj gaya mei bhai musalman sach mei bht jigar Wale hai 🤣🤣🤣 
Muslim be like  salo Hindi hi bolenge kisi k baap ki aukat hoto rok lo😂😂",@Impulsiv73,English,"{'compound': 0.3612, 'positive': 0.072, 'negative': 0.0, 'neutral': 0.928, 'sentiment': 'positive'}",All India,0.3612,positive,0.072,0,0.928
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Good 👍👍,@Choudhary01152,English,"{'compound': 0.4404, 'positive': 0.592, 'negative': 0.0, 'neutral': 0.408, 'sentiment': 'positive'}",All India,0.4404,positive,0.592,0,0.408
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Aare to mat aavo apne rashtra me raho aur Maha - rashtra banav,@eshwarmore7350,Sq,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,😅wavdya,@eshwarmore7350,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Abe ye sab hatao Spanish ko national language banao 🙏,@synixgaming6701,Tagalog,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Native lang + English,@sghj2235,Tagalog,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Deshbhakt तुमचा कंटेंट खरंच खूप चांगला आहे परंतु थोडं पूर्ण माहिती घेऊन जर व्हिडिओ बनवला तर खरंच खूप चांगलं होईल. जे काही सत्य आहे ते आलं पाहिजे आता तुम्ही हिंदी भाषिक आहात म्हणून तुम्ही मराठी विरोधी आहात एवढं मी ठामपणे बोलू शकतो ते जर तुम्ही मराठी क्रिएटर असते किंवा हिंदी सोडून दुसरे भाषिक असतात तर ही व्हिडिओ तुम्ही नक्कीच बनवली नसती,@rrakesh2941,Marathi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Maharashtra,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,aby lawde tere paas iska solution hai?Hindi ko national bnane ke piche karan ye tha taki kuch bhi ho sbko samjh me aaye to tujhe kon bola north wale srf hindi ko psnd krte hai..i dont know knha ka hai tu but tu hindi me ku video bna rha apne regional language me bna na..gyan pelne se badhiya tha to thoda history bhi padh leta..hindi knha se aya aur ku hai,@vineetsingh6845,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,I would like to propose 3 language Regional language + English + Spanish / Mandarin (most growing link language in world). India can face world very efficiently.,@srayasidas3977,English,"{'compound': 0.7569, 'positive': 0.254, 'negative': 0.0, 'neutral': 0.746, 'sentiment': 'positive'}",All India,0.7569,positive,0.254,0,0.746
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Abe zhatu kitna propaganda felayega? Security ko mara tha kyonki vo bola tha Marathi gaya tel lene... zhatu ho tum northis...khud ka state nhi sambhal paye aaye hamare rajjya ka vikas karne 😂😂😂,@Thelion-d5g,English,"{'compound': 0.1027, 'positive': 0.064, 'negative': 0.053, 'neutral': 0.882, 'sentiment': 'positive'}",All India,0.1027,positive,0.064,0.053,0.882
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,i dont understand why dont they go for big people.ask mukesh ambani to speak in marathi.ask bollywood people to do it.,@kigsman007,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,7:44 That was awesome ♥️😂🤣✨👍🏻.👌🏻,@Adityasinghrider11,English,"{'compound': 0.7506, 'positive': 0.39, 'negative': 0.0, 'neutral': 0.61, 'sentiment': 'positive'}",All India,0.7506,positive,0.39,0,0.61
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"परभाषेतही व्हा पारंगत ज्ञानसाधना करा, तरी।
माय मराठी मरते इकडे परकीचे पद चेपु नका ।।
❤भाषा मरता देशही मरतो❤ संस्कृतिचाही दिवा विझे । गुलाम भाषक होऊनि अपुल्या प्रगतीचे शिर कापु नका ।।
By कुसुमाग्रज Sahitya Academy & Dnyanpeeth Awardee 

English translation

Become proficient in a foreign language and pursue knowledge, even then.

My Marathi is dying, don't take the position of a foreigner here.

😢When the language dies, the country also dies, 😢 the lamp of culture also goes out. Don't be a slave to the language and cut off the head of the progress that is not enough.",@pratikurkude5865,English,"{'compound': 0.5423, 'positive': 0.04, 'negative': 0.015, 'neutral': 0.945, 'sentiment': 'positive'}",All India,0.5423,positive,0.04,0.015,0.945
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"First in Tamil Nadu and Karnataka? No, it backfired in Maharashtra too at the same time.",@mangopudding5979,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Also in bengal & north East state,@akashparui3504,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"another criticism i have for People of the global south, every single group thinks progress will come from THEM being independent, they fail to realize that their are enemies united, to win against them. The world does not revolve around you and your caste, tribe or language , that's why you are at the bottom. VERY PATHETIC",@rodwellmark9608,English,"{'compound': -0.769, 'positive': 0.125, 'negative': 0.2, 'neutral': 0.676, 'sentiment': 'negative'}",All India,-0.769,negative,0.125,0.2,0.676
